id,section,section_id,submitted,attempt,3091731: I do not think that I can learn to understand design and interaction concepts.,1.0,3091751: Men are more likely to excel in careers that involve design and interaction than women are.,1.0.1,3091755: A student who performs well in human computer interaction will probably not have a life outside of computers.,1.0.2,3091753: Men and women are equally capable of solving design and interaction problems.,1.0.3,3091754: Men and women can both excel in human computer interaction courses.,1.0.4,3091759: I am active in organizations or social groups that include mostly members of my own ethnic group.,1.0.5,3091748: Design and interaction is an appropriate subject for both men and women to study.,1.0.6,3091762: I was encouraged to pursue a human computer interaction project/course/degree/career.,1.0.7,3091733: I can achieve good grades (C or better) in human computer interaction courses.,1.0.8,3091730: I have little self-confidence when it comes to design and interaction courses.,1.0.9,3091741: I do not like using design and interaction to solve problems.,1.0.10,3091740: I like to use design and interaction to solve problems.,1.0.11,3091736: I would not take additional human computer interaction courses if I were given the opportunity.,1.0.12,3091750: Men produce higher quality work in design and interaction than women.,1.0.13,3091734: I am confident that I can solve problems by applying design skills.,1.0.14,3091756: A student who performs well in human computer interaction is likely to have a life outside of computers.,1.0.15,3091732: I can learn to understand design and interaction concepts.,1.0.16,3091739: The challenge of solving problems using design and interaction does not appeal to me.,1.0.17,3091746: I doubt that a woman could excel in human computer interaction courses.,1.0.18,3091737: I think design and interaction is boring.,1.0.19,3091735: I doubt that I can solve problems by applying design skills.,1.0.20,3091744: I think design and interaction is interesting.,1.0.21,3091757: Students who are skilled at human computer interaction are less popular than other students.,1.0.22,3091729: I am comfortable with learning design and interaction concepts.,1.0.23,3091745: I would voluntarily take additional human computer interaction courses if I were given the opportunity.,1.0.24,3091752: Women produce the same quality work in design and interaction as men.,1.0.25,3091743: I hope that I can find a career that does not require the use of design and interaction concepts.,1.0.26,3091758: Students who are skilled at human computer interaction are just as popular as other students.,1.0.27,3091747: Men are more capable than women at solving design and interaction problems.,1.0.28,3091749: It is not appropriate for women to study design and interaction.,1.0.29,3091761: I have role models in human computer interaction who look like me.,1.0.30,3091742: The challenge of solving problems using design and interaction appeals to me.,1.0.31,3091738: I hope that my future career will require the use of design and interaction concepts.,1.0.32,3091760: I feel a strong attachment towards my own ethnic group.,1.0.33,n correct,n incorrect,score
2740813,COSC 341 101 2020W,72450,2021-01-13 19:56:35 UTC,1,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,0,34,1.0
1468005,COSC 341 101 2020W,72450,2021-01-13 19:46:19 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,10,24,1.0
3417203,COSC 341 101 2020W,72450,2021-01-13 19:23:09 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,5,29,1.0
8692236,COSC 341 101 2020W,72450,2021-01-13 18:51:01 UTC,1,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,4,30,1.0
9152350,COSC 341 101 2020W,72450,2021-01-13 18:47:34 UTC,1,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,0,34,1.0
2409463,COSC 341 101 2020W,72450,2021-01-13 18:35:05 UTC,1,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,4,30,1.0
6851949,COSC 341 101 2020W,72450,2021-01-13 18:12:25 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,13,21,1.0
2447318,COSC 341 101 2020W,72450,2021-01-13 17:54:49 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,7,27,1.0
8235486,COSC 341 101 2020W,72450,2021-01-13 17:47:04 UTC,1,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,5,29,1.0
4427100,COSC 341 101 2020W,72450,2021-01-13 17:03:08 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,12,22,1.0
1584309,COSC 541 101 2020W,74324,2021-01-13 16:30:23 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,18,16,1.0
7851177,COSC 341 101 2020W,72450,2021-01-13 15:59:41 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,12,22,1.0
4186751,COSC 341 101 2020W,72450,2021-01-13 12:20:16 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,9,25,1.0
9066340,COSC 341 101 2020W,72450,2021-01-13 11:07:01 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,6,28,1.0
9401179,COSC 341 101 2020W,72450,2021-01-13 11:02:40 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,7,27,1.0
1304297,COSC 341 101 2020W,72450,2021-01-13 10:24:49 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,8,26,1.0
5991735,COSC 341 101 2020W,72450,2021-01-13 09:42:41 UTC,1,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,9,25,1.0
6492931,COSC 341 101 2020W,72450,2021-01-13 09:04:58 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,9,25,1.0
4708909,COSC 341 101 2020W,72450,2021-01-13 06:47:07 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,6,28,1.0
6078374,COSC 341 101 2020W,72450,2021-01-13 05:02:16 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,12,22,1.0
2297496,COSC 341 101 2020W,72450,2021-01-13 04:37:33 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,8,26,1.0
9620106,COSC 341 101 2020W,72450,2021-01-13 04:26:38 UTC,1,Strongly Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,4,30,1.0
7080732,COSC 341 101 2020W,72450,2021-01-13 03:45:42 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Agree,0.0,13,21,1.0
2631372,COSC 341 101 2020W,72450,2021-01-13 03:02:50 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,5,29,1.0
6472420,COSC 341 101 2020W,72450,2021-01-13 01:37:00 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,2,32,1.0
7449285,COSC 341 101 2020W,72450,2021-01-13 01:28:49 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,6,28,1.0
1889600,COSC 341 101 2020W,72450,2021-01-13 00:52:44 UTC,1,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,1,33,1.0
7521635,COSC 341 101 2020W,72450,2021-01-13 00:14:54 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,4,30,1.0
4417113,COSC 341 101 2020W,72450,2021-01-12 23:03:14 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,7,27,1.0
4121537,COSC 341 101 2020W,72450,2021-01-12 22:41:27 UTC,1,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,5,29,1.0
6609618,COSC 341 101 2020W,72450,2021-01-12 21:58:39 UTC,1,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Disagree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,6,28,1.0
3630515,COSC 341 101 2020W,72450,2021-01-12 21:42:09 UTC,1,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,2,32,1.0
8975820,COSC 341 101 2020W,72450,2021-01-12 07:29:36 UTC,1,Strongly Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Disagree,0.0,Agree,0.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Agree,0.0,Strongly Agree,1.0,Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Disagree,0.0,Strongly Agree,1.0,Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Disagree,0.0,Disagree,0.0,Disagree,0.0,Strongly Disagree,0.0,Agree,0.0,Agree,0.0,Agree,0.0,Strongly Agree,1.0,7,27,1.0
